FB/(1,L1)/sb-FB/(8,L1)/sb
FB/(1,L2)/sb-FB/(8,L2)/sb
FB/(1,L3)/sb-FB/(8,L3)/sb
FB/(1,L4)/sb-FB/(8,L4)/sb
FB/(1,R1)/sb-FB/(8,R1)/sb
FB/(1,R2)/sb-FB/(8,R2)/sb
FB/(1,R3)/sb-FB/(8,R3)/sb
FB/(1,R4)/sb-FB/(8,R4)/sb
FB/(2,L1)/sb-FB/(7,L1)/sb
FB/(2,L2)/sb-FB/(7,L2)/sb
FB/(2,L3)/sb-FB/(7,L3)/sb
FB/(2,L4)/sb-FB/(7,L4)/sb
FB/(2,R1)/sb-FB/(7,R1)/sb
FB/(2,R2)/sb-FB/(7,R2)/sb
FB/(2,R3)/sb-FB/(7,R3)/sb
FB/(2,R4)/sb-FB/(7,R4)/sb
